Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Target,Input1_ACN,Input1_DMF,Input1_DMSO,Input1_THF,Input1_acetone,Input1_chloroform,Input1_propanol,Input2_Nylon,Input2_PDMS,Input2_PEO,Input2_PMMA,Input2_PP,Input2_PS,Input2_PUR,Input2_PVC,Input3_LiBF4,Input3_LiCF3SO3,Input3_LiClO4,Input3_LiClO6,Input3_LiI,Input3_LiTFSI
0.7092682721277626,0.06497044461578003,0.3928332962385934,0.5085714285714283,0.3226591001216052,0.6875927011831258,0.39812545061283333,0.8542713567839195,0.4100490298788921,0.5132586918090747,0.8,0.7777777142857142,1.0,0.26671873152223174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9010861091797819,0.3654587509637625,0.005898063654573782,0.6171428571428571,0.5307053100932307,0.8801007209133869,0.6840663302090844,0.5728643216080398,0.029501739093994894,0.8962875662934591,0.3,0.6666665714285714,0.0,0.0005728921851736525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8425879105829803,0.970804420457466,0.13498775873581126,0.7599999999999999,0.7346980137819215,0.7409540892000965,0.6689257390050469,0.11055276381909529,0.36839458576038225,0.5704183853859752,0.8,1.0,1.0,0.03037270914588353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8898721109074437,0.5479311231046005,0.71822835521923,0.7628571428571428,0.722740170247264,0.003932254837708253,0.9364095169430424,0.3316582914572863,0.0262749863805892,0.9893930465527401,0.3,0.6666665714285714,1.0,0.00010923982797494806,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7865600573077975,0.8436391673091751,0.9480302693078123,0.3628571428571429,0.030907985407377388,0.43516953537304687,0.2092285508291275,0.14572864321608003,0.75049239408289,0.11726576311137299,0.7,0.33333342857142856,0.0,0.14523801223909746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7128184059161872,0.9702390131071704,0.6343200534164257,0.7828571428571428,0.9247061207944873,0.4143354834258908,0.2545061283345349,0.2613065326633164,0.6337007082093619,0.24985268120212134,0.7,0.8888888571428571,1.0,0.1016496396571296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7092155995196257,0.9333847340015421,0.8110393946138439,0.22571428571428565,0.0661734900689096,0.7325376841088614,0.09127613554434033,0.8391959798994977,0.8126388132254957,0.019446081319976438,0.9,0.7777777142857142,0.0,0.43041650775361967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.21656342835471842,0.19665895656643537,0.6583574449143111,0.17714285714285705,0.5811714633157682,0.3634231313166155,0.6891131939437636,0.10050251256281406,0.5153585047982232,0.16322922804949908,0.3,0.11111114285714291,1.0,0.11795562733950495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.2588121273412974,0.3961449498843485,0.10126864010683287,0.5657142857142855,0.976591001216052,0.41750888206684833,0.1887527036770007,0.1306532663316582,0.607341910069983,1.0,0.0,0.4444445714285714,0.0,0.007655218243416893,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.06124244148073236,0.21423798509380623,0.5715557533941688,0.2085714285714284,0.09991892987434131,0.5521713635266117,0.4702235039653928,0.3065326633165828,0.6015588987134896,0.8273423688862698,0.7,0.7777777142857142,1.0,0.38174288853063554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1988338284558498,0.2932922127987664,0.11974182060983754,0.9714285714285714,0.9622010539116337,0.3661136214687317,0.9999999999999998,0.4824120603015074,0.22679461928508574,0.7477902180318208,0.1,0.4444445714285714,1.0,0.00240100057608485,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7864547120915238,0.8205088666152661,0.8923881593590031,0.16857142857142848,0.006586947709768951,0.7045634852195508,0.7467916366258112,0.5778894472361809,0.17319699953903536,0.5527401296405421,0.7,0.6666665714285714,1.0,0.26650218520150726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2962202136400986,0.4124389617065021,0.90841308702426,0.9542857142857141,0.5584718281313337,0.14125073298609916,0.23850036049026668,0.4824120603015074,0.7533000880023469,0.2274602239245727,0.7,0.5555554285714285,0.0,0.009429710898891995,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.13159197690832858,0.23346183500385506,0.4554863120409527,0.7828571428571428,0.17409809485204705,0.4058500914076783,0.37087238644556586,0.8693467336683414,0.2332481247118971,0.24219210371243366,0.2,0.22222228571428582,1.0,0.19338345864242334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1826264669321366,0.6802878437419687,0.6889606053861563,0.9799999999999999,0.9861167409809486,0.03376910075540685,0.6658976207642393,0.5527638190954773,0.9950132003520095,0.1856216853270477,0.4,0.6666665714285714,0.0,0.021201174004560747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.44430925141689315,0.4777178103315343,0.2597373692410417,0.4028571428571429,0.313234698013782,0.5667276051188299,0.859408795962509,0.2462311557788941,0.154590789087709,0.8939304655274012,0.7,0.33333342857142856,1.0,0.08054932007114675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.15517877083201653,0.03993831919814957,0.2715334965501892,0.7485714285714286,0.012160518848804217,0.09509847883826017,0.42408074981975474,0.8391959798994977,0.46243137912249094,0.9481437831467294,0.5,1.0,1.0,0.011068040379915569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.07386279839032509,0.9892058596761758,0.14756287558424216,0.6,0.09748682610458048,0.1829878238073885,0.24585436193222776,0.8391959798994977,0.6632443531827517,0.6004714201532115,0.5,0.33333342857142856,1.0,0.10469329549518082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9976139308514,0.15903366743767672,0.7369241041620299,0.3314285714285715,0.1720713417105797,0.4893932599772343,0.9498197548666185,0.4170854271356781,0.1686292586849935,0.3134944018856806,0.7,0.0,0.0,0.043499212693649265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.970635020963698,0.1846312002056027,0.6908524371244159,0.4485714285714285,0.029286582894203488,0.5605532751543583,0.9303532804614274,0.316582914572864,0.5805221472572603,0.47318797878609303,0.7,0.33333342857142856,1.0,0.16698207583378755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.22763521058508734,0.49334361346697514,0.07122190073447586,0.9657142857142856,0.542055127685448,0.7748266703459694,0.2131218457101658,0.095477386934673,0.23253572476218418,0.4755450795521508,0.1,0.6666665714285714,0.0,0.12204983674018997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4046573120114615,0.7796453353893601,0.7821054974404631,0.66,0.7004458856911229,0.8424683522472491,0.42364816149963946,0.42713567839195976,0.31990948330050717,0.5091337654684738,0.3,0.11111114285714291,1.0,0.17786246391336794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9185892168636622,0.731585710614238,0.22868907188960605,0.49142857142857144,0.10599918929874341,0.7341243834293402,0.12934390771449167,0.3316582914572863,0.4837195658550895,0.641720683559222,0.4,0.8888888571428571,0.0,0.2693399421556417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.208994374565451,0.6917501927525058,0.18985087914533721,0.3285714285714286,0.2856708552898257,0.22769135248870342,0.6604181687094448,0.6633165829145731,0.9898587771864394,0.20153211549793754,0.6,0.4444445714285714,1.0,0.00901605657401079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6055295704022079,0.45705474171164223,0.26574671711551306,0.4571428571428572,0.7660113498175922,0.5686247456107067,0.7653929343907715,0.3266331658291457,0.7214516196622388,0.7177371832645845,0.2,0.0,0.0,0.052120629921813405,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.717643216821524,0.948496530454896,0.6000445136879591,0.14571428571428569,0.7782732063234699,0.9293228933117175,0.18846431146359044,0.949748743718593,0.058207266479487076,0.6641131408367706,0.7,0.33333342857142856,0.0,0.0018204812090071147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.23401386343046165,0.40663068619892057,0.576452259069664,0.24571428571428566,0.35346574787190926,0.12883308613017835,0.2057678442682047,0.7989949748743719,0.6429200016762353,0.6847377725397761,0.6,0.4444445714285714,1.0,0.004751102040498487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4099509091292164,0.02318170136211771,0.09559314489205431,0.6314285714285713,0.8176935549250102,0.5186782104791141,0.28565248738284055,0.05025125628140703,0.8400033524703517,0.7766647024160283,0.4,0.11111114285714291,0.0,0.15130452144696666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7776531192718538,0.021228475970187614,0.729579345648787,0.4085714285714285,0.8743413052290231,0.943741161049981,0.17692862292718092,0.04522613065326597,0.5088211876126222,0.18149675898644663,0.6,0.8888888571428571,0.0,0.17723514945454832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5677001032383119,0.05248008224106914,0.7136657022034276,0.33999999999999997,0.4099108228617755,0.9909282191024802,0.3028118240807498,0.3266331658291457,0.7856514268951935,0.815556865055981,0.3,0.0,1.0,0.10724135596057331,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9666951098750605,0.7382677974813673,0.9205430669931005,0.7285714285714285,0.512667207134171,0.6276775551033079,0.9826964671953855,0.8592964824120601,0.9397812513095589,0.9505008839127873,0.1,1.0,0.0,0.04627643050477921,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.03138760718875757,0.8770496016448215,0.9827509459158692,0.9799999999999999,0.9763883259019053,0.25487220171777447,0.13525594808940156,0.4522613065326633,0.24565226501278134,0.46022392457277544,0.9,0.5555554285714285,0.0,0.008601549499196063,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21571539936371487,0.72798766383963,0.5028933897173382,0.011428571428571344,0.3579246047831375,0.989169052464558,0.9609228550829128,0.6783919597989949,0.07576582994594142,0.6977018267530937,0.5,1.0,0.0,0.016700321173200243,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9833133177422413,0.5429966589565665,0.5204762964611619,0.48571428571428565,0.9024118362383462,0.26087406436480287,0.6676279740447006,0.2864321608040199,0.5247454217826762,0.07837360047142017,0.4,0.22222228571428582,0.0,0.07632795301814645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8409287234266691,0.10778720123361607,0.4521477854440241,0.18285714285714272,0.7883056343737334,0.8324652478355351,0.7085796683489545,0.33668341708542693,0.7513305116707876,0.6817913965822038,0.6,1.0,0.0,0.045848910240849756,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27584644881275944,0.28702133127730656,0.22546182951257515,0.3828571428571427,0.004661532225374951,0.2820185574833569,0.2638788752703677,0.19095477386934645,0.4541759208816998,0.7442545668827341,0.7,0.6666665714285714,1.0,0.11568052175224089,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8541232117649536,0.8896941660241583,0.8963943912753173,0.6428571428571429,0.47730036481556554,0.8040771273843605,0.7352559480894016,0.1557788944723617,0.5727276536898128,0.7613435474366528,0.7,0.22222228571428582,0.0,0.3303467988214142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8779839032509533,0.2231817013621177,0.26574671711551306,0.14857142857142847,0.08370490474260237,0.07571315235762824,0.6468637346791635,0.5025125628140703,0.11369065079830702,0.7572186210960516,0.7,0.6666665714285714,0.0,0.027007638577680456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.18206287002507218,0.2494988434849653,0.31215223681282,0.47999999999999987,0.2507093635995136,0.9932737746197096,0.6011535688536409,0.7638190954773871,0.19117462179943848,0.0695344725987036,0.7,0.4444445714285714,0.0,0.019843333410869805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5457830309925625,0.8878437419686457,0.25105720008902743,0.04857142857142849,0.20470206728820434,0.0752992307957642,0.10439798125450606,0.19095477386934645,0.2884800737543478,0.2121390689451974,0.2,0.4444445714285714,1.0,0.002814757831187568,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9342751195668204,0.9651503469545104,0.6911862897841087,0.7057142857142856,0.729935143899473,0.6969749232520437,0.9870223503965392,0.20603015075376874,0.943594686334493,0.22274602239245728,0.9,0.5555554285714285,0.0,0.03567469464821304,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8771832796072729,0.6298123875610384,0.8820387269085245,0.5914285714285715,0.549756789623024,0.765271980959608,0.12040374909877427,0.7487437185929644,0.3640363743033148,0.319387153800825,0.8,0.11111114285714291,1.0,0.1904693753202472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9559762341192086,0.5516833718838345,0.16570220342755398,0.34857142857142864,0.20946493717065265,0.798420199372219,0.7463590483056957,0.9447236180904519,0.87356996186565,0.40365350618738943,0.9,0.0,0.0,0.09860448927867459,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0922455386300908,0.9711128244667182,0.6879590474070777,0.8371428571428571,0.7122010539116336,0.6956296781759856,0.6286950252343186,0.7386934673366836,0.5919205464526675,0.5539186800235709,0.7,0.22222228571428582,0.0,0.40799767942133414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1165486800244401,0.8860447185813416,0.7740930336078344,0.7885714285714286,0.824787190920146,0.46811079300472563,0.2705118961788031,0.37688442211055273,0.5840422411264301,0.6694166175604006,0.8,0.8888888571428571,0.0,0.1713682050890886,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1724027136927712,0.19213569776407094,0.20420654351212997,0.29999999999999993,0.5590798540737739,0.8723051981649478,0.2017303532804614,0.6834170854271355,0.6016427104722794,0.6971125515615793,0.7,0.22222228571428582,0.0,0.3414652128012217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6434275119566819,0.597378565921357,0.29256621411083916,0.24857142857142855,0.7903323875152007,0.07481632230692284,0.9594808940158615,0.6482412060301503,0.3098520722457362,0.24101355332940477,0.6,0.4444445714285714,1.0,0.0014725410835830367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5539999578619135,0.7966589565664354,0.1868462052081015,0.4228571428571427,0.5125658694770977,0.13549032458349144,0.5884643114635904,0.8994974874371859,0.09160625235720572,0.4284030642309959,0.5,0.0,0.0,0.0026187966497673385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9580620694014284,0.9244410177332306,0.17449365679946585,0.9285714285714285,0.6979124442642887,0.6893518678210478,0.07743330930064884,0.2462311557788941,0.16330721200184387,0.7124337065409545,0.1,0.11111114285714291,0.0,0.05640224341544153,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.38036997239955334,0.5123104600359805,0.5625417315824617,0.34857142857142864,0.9044385893798136,0.6420268359145942,0.5302090843547224,0.6733668341708539,0.5103717051502327,0.6994696523276369,0.1,0.4444445714285714,1.0,0.011053513067952977,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4951014474432716,0.1238242097147263,0.7488315156910751,0.6657142857142856,0.06779489258208352,0.5286468214273395,0.17490987743330932,0.9849246231155777,0.3821397142019026,0.16558632881555685,0.5,0.6666665714285714,1.0,0.18403335349513233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1186450498282873,0.7663325623233103,0.30903627865568667,0.6714285714285714,0.4553100932306446,0.6483046462695319,0.8237923576063446,0.25125628140703515,0.41055190043163065,0.4460813199764289,0.8,0.22222228571428582,0.0,0.32403925791158533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9853938857636475,0.6146491904394757,0.46494547073225023,0.5228571428571428,0.5202675314146737,0.020006208823427962,0.16322999279019457,0.5326633165829144,0.3769433851569376,0.13317619328226277,0.7,0.6666665714285714,0.0,0.010973790499057593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.4004961759686492,0.1091236186070419,0.832294680614289,0.9885714285714285,0.5226996351844345,0.24617984891862993,0.38168709444844984,0.4120603015075375,0.08439844110128651,0.8945197407189156,0.6,0.8888888571428571,1.0,0.009559431670761741,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29297031371805404,0.6133641737342587,0.7547295793456489,0.03428571428571425,0.14248074584515608,0.8890345279569521,0.48291276135544337,0.5075376884422109,0.9957675061811174,0.32469063052445485,0.3,0.4444445714285714,1.0,0.03180676202608921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.29755809788677495,0.35893086610125935,0.4305586467838861,0.18571428571428572,0.7918524523713012,0.10779207340209032,0.9198269646719539,0.8994974874371859,0.5224825042953527,0.637595757218621,0.0,0.22222228571428582,0.0,0.04315305011545492,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8698775888586897,0.1297352865587253,0.4498108168261741,0.7285714285714285,0.02269963518443454,0.4381014797695837,0.31002162941600564,0.6532663316582914,0.0799983237648242,0.3011196228638774,0.8,0.11111114285714291,1.0,0.16614285890328714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6343836251395824,0.2051400668208687,0.6831738259514802,0.8285714285714284,0.40849209566274836,0.9616432686006001,0.7886085075702955,0.1356783919597988,0.627037673385576,0.9121979964643487,0.7,0.8888888571428571,1.0,0.28881604965133173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
